500.0   -0.0007471750945301553  -0.00023544132506082087     0.048358894611298144    -0.001634201926956103                      0.0                      0.0                      0.0                      0.0                      0.0                      0.0                      0.0                      0.0
610.0  -0.00042211089722080553     0.001614989609507388     0.005107975231194381     -0.04621906316964766                      0.0                      0.0                      0.0                      0.0                      0.0                      0.0                      0.0                      0.0
720.0     0.003439683360125121    0.0012172072702815618     -0.04723500193813612    -0.017175657185100078                      0.0                      0.0                      0.0                      0.0                      0.0                      0.0                      0.0                      0.0
830.0   -0.0006109476420665556   -0.0019838334815580074      -0.0244275461462422     0.041954938590260366                      0.0                      0.0                      0.0                      0.0                      0.0                      0.0                      0.0                      0.0
940.0    0.0003337877056321904    0.0003394306115834245      0.03839354087930221     0.030934355116189638                      0.0                      0.0                      0.0                      0.0                      0.0                      0.0                      0.0                      0.0
1050.0  -3.1736216609619715e-05   -0.0034206386030384904      0.03981807847453539     -0.03511929629278879                      0.0                      0.0                      0.0                      0.0                      0.0                      0.0                      0.0                      0.0
1160.0   -0.0032099928199202667    -0.001440808218311174     -0.02332635445546989    -0.038376609359355496                      0.0                      0.0                      0.0                      0.0                      0.0                      0.0                      0.0                      0.0
1270.0    0.0007644409351594263    0.0023065110570658636     -0.04082852908412272     0.015899774772511126                      0.0                      0.0                      0.0                      0.0                      0.0                      0.0                      0.0                      0.0
1380.0   -0.0034462371525490207    -0.001256804501449659     0.004921257167628892      0.04846250887582067                      0.0                      0.0                      0.0                      0.0                      0.0                      0.0                      0.0                      0.0
1490.0   -0.0008269152838885872     0.004610755208701275      0.04571551668884671   -0.0022388549267232183                      0.0                      0.0                      0.0                      0.0                      0.0                      0.0                      0.0                      0.0
1600.0     0.000515990567496618   -0.0018957651112496063     0.009803644716971276    -0.042663099382727485                      0.0                      0.0                      0.0                      0.0                      0.0                      0.0                      0.0                      0.0
1710.0    0.0002634670874940335     0.002089283316786473     -0.03813841552853113    -0.011824484135670214                      0.0                      0.0                      0.0                      0.0                      0.0                      0.0                      0.0                      0.0
1820.0    0.0027628449009289686  -0.00047910694291859637    -0.024364963433151646     0.036085435066518366                      0.0                      0.0                      0.0                      0.0                      0.0                      0.0                      0.0                      0.0
1930.0   -0.0011172450075824774    0.0011821361804893592     0.026908827350802578     0.034187007928981085                      0.0                      0.0                      0.0                      0.0                      0.0                      0.0                      0.0                      0.0
2040.0    0.0009244852164137087   -0.0008423217095855921      0.03464849065779041    -0.024703971880625644                      0.0                      0.0                      0.0                      0.0                      0.0                      0.0                      0.0                      0.0
